Player Number,Height (cm),Weight (kg)
10690,175.26,69.9
10691,175.26,71.2
10692,175.26,72.1
10693,187.96,79.8
10694,175.26,72.1
10695,172.72,66.2
10696,182.88,77.1
10697,182.88,79.8
10698,193.04,89.8
10699,154.94,78
10700,154.94,68.9
10701,154.94,69.9
10702,152.4,64.9
10703,182.88,71.2
10704,154.94,74.8
10705,175.26,69.9
10706,154.94,77.1
10707,190.5,83
10708,154.94,69.9
10709,170.18,68.9
10710,185.42,76.2
10711,190.5,87.1
10712,190.5,78.9
10713,154.94,78.9
10714,152.4,68
10715,187.96,83
10716,170.18,68.9
10717,154.94,72.1
10718,182.88,74.8
10719,152.4,81.2
10720,175.26,68.9
10721,154.94,69.9
10722,193.04,83
10723,152.4,69.9
10724,182.88,73.9
10725,167.64,62.1
10726,187.96,78
10727,152.4,68.9
10728,187.96,79.8
10729,170.18,64.9
10730,190.5,83.9
10731,172.72,68.9
10732,154.94,83.9
10733,152.4,68.9
10734,182.88,68.9
10735,187.96,73.9
10736,187.96,73.9
10737,172.72,73
10738,182.88,77.1
10739,175.26,73
10740,170.18,64.9
10741,170.18,68.9
10742,175.26,71.2
10743,187.96,78
10744,175.26,71.2
10745,170.18,64.9
10746,190.5,92.1
10747,182.88,77.1
10748,187.96,79.8
10749,182.88,89.8
10750,190.5,86.2
10751,154.94,69.9
10752,187.96,79.8
10753,185.42,73
10754,172.72,59.9
10755,195.58,89.8
10756,167.64,60.8
10757,172.72,67.1
10758,185.42,77.1
10759,185.42,81.2
10760,152.4,74.8
10761,154.94,76.2
10762,154.94,76.2
10763,170.18,72.1
10764,193.04,93
10765,154.94,78
10766,152.4,73
10767,193.04,87.1
10768,182.88,74.8
10769,175.26,73
10770,190.5,76.2
10771,187.96,82.1
10772,152.4,72.1
10773,175.26,68.9
10774,185.42,72.1
10775,154.94,73
10776,152.4,74.8
10777,175.26,73.9
10778,182.88,72.1
10779,190.5,76.2
10780,190.5,73
10781,172.72,74.8
10782,152.4,76.2
10783,182.88,81.2
10784,185.42,79.8
10785,170.18,62.1
10786,172.72,68.9
10787,175.26,68.9
10788,154.94,76.2
10789,182.88,78
10790,154.94,73.9
10791,185.42,79.8
10792,182.88,74.8
10793,154.94,76.2
10794,193.04,71.2
10795,187.96,83
10796,182.88,73
10797,152.4,64.9
10798,152.4,72.1
10799,154.94,69.9
10800,172.72,67.1
10801,187.96,73
10802,187.96,79.8
10803,182.88,87.1
10804,187.96,87.1
10805,172.72,63
10806,187.96,84.8
10807,187.96,73.9
10808,195.58,88.9
10809,175.26,68.9
10810,175.26,74.8
10811,182.88,71.2
10812,175.26,79.8
10813,185.42,78
10814,182.88,81.2
10815,187.96,74.8
10816,182.88,77.1
10817,175.26,69.9
10818,185.42,81.2
10819,182.88,77.1
10820,170.18,64.9
10821,182.88,78
10822,185.42,82.1
10823,154.94,77.1
10824,152.4,68
10825,187.96,74.8
10826,152.4,72.1
10827,175.26,59
10828,154.94,69.9
10829,185.42,69.9
10830,152.4,74.8
10831,182.88,78
10832,175.26,68
10833,154.94,78
10834,185.42,79.8
10835,187.96,78
10836,152.4,77.1
10837,175.26,73
10838,182.88,77.1
10839,187.96,83
10840,172.72,68
10841,182.88,79.8
10842,175.26,68
10843,187.96,81.2
10844,185.42,83
10845,167.64,71.2
10846,182.88,78.9
10847,182.88,82.1
10848,170.18,64
10849,187.96,79.8
10850,154.94,73.9
10851,190.5,79.8
10852,154.94,69.9
10853,175.26,73.9
10854,182.88,78.9
10855,175.26,78
10856,154.94,74.8
10857,185.42,74.8
10858,187.96,78.9
10859,152.4,68.9
10860,193.04,79.8
10861,152.4,68.9
10862,154.94,69.9
10863,182.88,64
10864,175.26,69.9
10865,152.4,71.2
10866,154.94,72.1
10867,154.94,76.2
10868,187.96,78
10869,182.88,86.2
10870,185.42,77.1
10871,190.5,86.2
10872,185.42,81.2
10873,152.4,71.2
10874,187.96,87.1
10875,154.94,79.8
10876,154.94,78.9
10877,152.4,64.9
10878,167.64,54.9
10879,154.94,74.8
10880,172.72,64.9
10881,152.4,67.1
10882,154.94,83
10883,154.94,79.8
10884,190.5,82.1
10885,187.96,69.9
10886,195.58,83.9
10887,152.4,76.2
10888,190.5,84.8
10889,170.18,73.9
10890,190.5,83.9
10891,172.72,78
10892,152.4,74.8
10893,187.96,82.1
10894,187.96,88
10895,195.58,93.9
10896,175.26,73
10897,193.04,92.1
10898,187.96,79.8
10899,152.4,73.9
10900,193.04,78
10901,182.88,73
10902,187.96,69.9
10903,152.4,73
10904,154.94,76.2
10905,187.96,78.9
10906,175.26,72.1
10907,187.96,78.9
10908,175.26,73.9
10909,175.26,68
10910,170.18,71.2
10911,154.94,74.8
10912,175.26,67.1
10913,170.18,69.9
10914,165.1,62.1
10915,154.94,73
10916,185.42,68.9
10917,187.96,78.9
10918,154.94,86.2
10919,167.64,64.9
10920,187.96,83.9
10921,193.04,83
10922,190.5,83.9
10923,187.96,96.2
10924,182.88,78.9
10925,182.88,73
10926,175.26,72.1
10927,152.4,68
10928,152.4,67.1
10929,190.5,81.2
10930,152.4,77.1
10931,152.4,79.8
10932,193.04,86.2
10933,182.88,83
10934,182.88,86.2
10935,193.04,78
10936,172.72,68
10937,182.88,78.9
10938,152.4,71.2
10939,170.18,76.2
10940,190.5,88
10941,193.04,93
10942,170.18,67.1
10943,152.4,73.9
10944,172.72,72.1
10945,193.04,82.1
10946,182.88,73.9
10947,154.94,73.9
10948,175.26,64.9
10949,182.88,79.8
10950,152.4,74.8
10951,154.94,72.1
10952,152.4,72.1
10953,182.88,73
10954,195.58,83.9
10955,187.96,87.1
10956,182.88,71.2
10957,190.5,83
10958,175.26,64.9
10959,187.96,77.1
10960,187.96,76.2
10961,190.5,79.8
10962,172.72,72.1
10963,187.96,84.8
10964,182.88,78
10965,172.72,68
10966,152.4,64.9
10967,185.42,87.1
10968,182.88,76.2
10969,170.18,73
10970,170.18,68.9
10971,190.5,84.8
10972,154.94,73.9
10973,182.88,78.9
10974,187.96,72.1
10975,190.5,78
10976,190.5,88
10977,175.26,69.9
10978,175.26,73
10979,154.94,78
10980,182.88,82.1
10981,165.1,66.2
10982,182.88,74.8
10983,175.26,73
10984,185.42,73.9
10985,182.88,76.2
10986,187.96,72.1
10987,185.42,69.9
10988,172.72,64.9
10989,154.94,72.1
10990,172.72,68
10991,182.88,82.1
10992,175.26,72.1
10993,182.88,73.9
10994,154.94,74.8
10995,185.42,72.1
10996,187.96,77.1
10997,160.02,58.1
10998,187.96,77.1
10999,193.04,74.8
11000,182.88,77.1
11001,182.88,77.1
11002,154.94,76.2
11003,185.42,79.8
11004,154.94,73.9
11005,175.26,69.9
11006,187.96,82.1
11007,154.94,76.2
11008,175.26,66.2
11009,193.04,83.9
11010,195.58,86.2
11011,175.26,66.2
11012,193.04,93
11013,154.94,72.1
11014,185.42,73.9
11015,187.96,84.8
11016,154.94,73
11017,152.4,69.9
11018,175.26,73
11019,187.96,81.2
11020,187.96,79.8
11021,175.26,66.2
11022,154.94,73.9
11023,190.5,79.8
11024,175.26,68
11025,182.88,78
11026,193.04,82.1
11027,182.88,74.8
11028,152.4,69.9
11029,172.72,64.9
11030,167.64,60.8
11031,182.88,73.9
11032,185.42,73.9
11033,152.4,73
11034,165.1,57.2
11035,187.96,78.9
11036,154.94,71.2
11037,170.18,62.1
11038,154.94,76.2
11039,193.04,88.9
11040,172.72,71.2
11041,175.26,67.1
11042,170.18,68
11043,185.42,81.2
11044,187.96,72.1
11045,193.04,84.8
11046,187.96,79.8
11047,190.5,78.9
11048,185.42,78.9
11049,170.18,77.1
11050,190.5,88.9
11051,154.94,73
11052,182.88,74.8
11053,154.94,76.2
11054,165.1,58.1
11055,152.4,62.1
11056,152.4,74.8
11057,154.94,71.2
11058,182.88,83
11059,182.88,73
11060,182.88,78
11061,172.72,72.1
11062,187.96,73
11063,182.88,78.9
11064,152.4,64
11065,187.96,83.9
11066,175.26,72.1
11067,182.88,78
11068,154.94,74.8
11069,154.94,69.9
11070,172.72,69.9
11071,170.18,68.9
11072,182.88,78
11073,170.18,62.1
11074,193.04,88
11075,154.94,69.9
11076,154.94,68.9
11077,175.26,72.1
11078,154.94,73
11079,175.26,63
11080,170.18,67.1
11081,154.94,78
11082,182.88,77.1
11083,175.26,78
11084,152.4,64
11085,172.72,68
11086,190.5,87.1
11087,182.88,78
11088,187.96,84.8
11089,152.4,72.1
11090,175.26,59.9
11091,175.26,68
11092,152.4,76.2
11093,152.4,77.1
11094,170.18,64.9
11095,152.4,71.2
11096,152.4,79.8
11097,182.88,81.2
11098,185.42,78
11099,175.26,69.9
11100,172.72,68
11101,152.4,77.1
11102,193.04,98
11103,152.4,73.9
11104,182.88,77.1
11105,170.18,66.2
11106,152.4,110.2
11107,175.26,69.9
11108,185.42,84.8
11109,182.88,78
11110,182.88,76.2
11111,170.18,62.1
11112,154.94,74.8
11113,152.4,71.2
11114,198.12,81.2
11115,190.5,87.1
11116,152.4,63
11117,152.4,84.8
11118,154.94,73
11119,152.4,73.9
11120,182.88,79.8
11121,154.94,74.8
11122,154.94,78.9
11123,165.1,54.9
11124,154.94,71.2
11125,175.26,68
11126,154.94,77.1
11127,175.26,69.9
11128,182.88,73
11129,185.42,76.2
11130,190.5,83.9
11131,185.42,83
11132,187.96,91.2
11133,187.96,78
11134,172.72,67.1
11135,154.94,72.1
11136,152.4,73
11137,190.5,81.2
11138,182.88,78.9
11139,185.42,78.9
11140,187.96,76.2
11141,154.94,78.9
11142,154.94,67.1
11143,182.88,77.1
11144,190.5,98.9
11145,185.42,78.9
11146,185.42,84.8
11147,152.4,77.1
11148,175.26,73.9
11149,175.26,71.2
11150,185.42,77.1
11151,185.42,72.1
11152,175.26,73.9
11153,152.4,72.1
11154,193.04,77.1
11155,187.96,78
11156,154.94,73.9
11157,175.26,68
11158,152.4,69.9
11159,182.88,78.9
11160,154.94,64.9
11161,175.26,68
11162,167.64,76.2
11163,152.4,73
11164,182.88,76.2
11165,170.18,67.1
11166,175.26,73.9
11167,190.5,89.8
11168,182.88,74.8
11169,154.94,78
11170,152.4,68
11171,190.5,72.1
11172,172.72,72.1
11173,182.88,82.1
11174,182.88,74.8
11175,187.96,73
11176,170.18,66.2
11177,172.72,66.2
11178,190.5,84.8
11179,182.88,78
11180,185.42,84.8
11181,187.96,76.2
11182,152.4,76.2
11183,190.5,88
11184,187.96,76.2
11185,182.88,77.1
11186,154.94,69.9
11187,172.72,71.2
11188,185.42,79.8
11189,182.88,79.8
11190,193.04,86.2
11191,187.96,84.8
11192,182.88,79.8
11193,152.4,79.8
11194,187.96,89.8
11195,170.18,59.9
11196,175.26,68.9
11197,185.42,79.8
11198,154.94,73.9
11199,172.72,69.9
11200,190.5,87.1
11201,182.88,76.2
11202,182.88,69.9
11203,167.64,71.2
11204,187.96,86.2
11205,185.42,73
11206,175.26,71.2
11207,193.04,78.9
11208,172.72,69.9
11209,167.64,68.9
11210,185.42,69.9
11211,170.18,68.9
11212,172.72,68
11213,175.26,74.8
11214,185.42,78
11215,154.94,78.9
11216,172.72,71.2
11217,175.26,64
11218,175.26,68
11219,187.96,87.1
11220,187.96,86.2
11221,187.96,78.9
11222,182.88,77.1
11223,185.42,83
11224,152.4,64
11225,172.72,69.9
11226,185.42,83.9
11227,154.94,73.9
11228,190.5,73
11229,175.26,68.9
11230,182.88,79.8
11231,152.4,73.9
11232,154.94,76.2
11233,182.88,79.8
11234,154.94,78.9
11235,175.26,67.1
11236,154.94,78.9
11237,182.88,74.8
11238,187.96,84.8
11239,182.88,77.1
11240,152.4,74.8
11241,175.26,73
11242,152.4,67.1
11243,154.94,73.9
11244,182.88,74.8
11245,187.96,76.2
11246,175.26,68
11247,185.42,78.9
11248,175.26,68.9
11249,172.72,69.9
11250,187.96,79.8
11251,175.26,73
11252,185.42,82.1
11253,187.96,82.1
11254,185.42,81.2
11255,187.96,88.9
11256,187.96,83
11257,185.42,74.8
11258,152.4,74.8
11259,187.96,79.8
11260,175.26,74.8
11261,152.4,73
11262,152.4,68.9
11263,185.42,78
11264,152.4,73.9
11265,152.4,77.1
11266,152.4,77.1
11267,182.88,84.8
11268,154.94,68
11269,187.96,88.9
11270,172.72,66.2
11271,152.4,73
11272,182.88,69.9
11273,172.72,69.9
11274,182.88,74.8
11275,175.26,77.1
11276,182.88,81.2
11277,154.94,81.2
11278,187.96,74.8
11279,187.96,78
11280,152.4,72.1
11281,170.18,68
11282,182.88,78.9
11283,190.5,81.2
11284,154.94,64.9
11285,154.94,74.8
11286,190.5,82.1
11287,154.94,69.9
11288,175.26,73
11289,152.4,77.1
11290,152.4,69.9
11291,152.4,73.9
11292,172.72,67.1
11293,190.5,81.2
11294,182.88,77.1
11295,175.26,68
11296,195.58,92.1
11297,170.18,68
11298,175.26,73.9
11299,152.4,73.9
11300,154.94,64.9
11301,152.4,73.9
11302,154.94,74.8
11303,193.04,76.2
11304,187.96,74.8
11305,167.64,78
11306,187.96,94.8
11307,152.4,77.1
11308,152.4,71.2
11309,152.4,77.1
11310,185.42,74.8
11311,187.96,93
11312,175.26,62.1
11313,175.26,78
11314,185.42,84.8
11315,185.42,81.2
11316,175.26,73.9
11317,170.18,64.9
11318,175.26,73
11319,185.42,79.8
11320,187.96,79.8
11321,154.94,78.9
11322,172.72,72.1
11323,154.94,69.9
11324,170.18,67.1
11325,175.26,69.9
11326,182.88,78
11327,182.88,78.9
11328,152.4,76.2
11329,182.88,74.8
11330,152.4,69.9
11331,182.88,67.1
11332,182.88,76.2
11333,172.72,71.2
11334,152.4,71.2
11335,185.42,74.8
11336,170.18,64.9
11337,154.94,74.8
11338,190.5,86.2
11339,182.88,73.9
11340,175.26,67.1
11341,175.26,68
11342,195.58,92.1
11343,187.96,76.2
11344,154.94,64.9
11345,175.26,71.2
11346,172.72,69.9
11347,170.18,71.2
11348,175.26,69.9
11349,187.96,74.8
11350,187.96,73.9
11351,175.26,66.2
11352,154.94,74.8
11353,182.88,82.1
11354,182.88,79.8
11355,187.96,88
11356,182.88,81.2
11357,187.96,81.2
11358,152.4,73.9
11359,175.26,64.9
11360,185.42,69.9
11361,182.88,73
11362,170.18,73
11363,185.42,72.1
11364,182.88,76.2
11365,182.88,77.1
11366,193.04,91.2
11367,185.42,78.9
11368,185.42,68.9
11369,152.4,64
11370,193.04,79.8
11371,190.5,84.8
11372,154.94,73
11373,152.4,76.2
11374,170.18,63
11375,185.42,76.2
11376,193.04,81.2
11377,182.88,69.9
11378,198.12,88
11379,170.18,67.1
11380,185.42,74.8
11381,152.4,64.9
11382,175.26,69.9
11383,172.72,63
11384,193.04,68.9
11385,185.42,82.1
11386,185.42,81.2
11387,185.42,77.1
11388,182.88,83.9
11389,182.88,78.9
11390,172.72,68
11391,152.4,73
11392,185.42,74.8
11393,193.04,78.9
11394,185.42,78.9
11395,187.96,83
11396,185.42,76.2
11397,175.26,74.8
11398,154.94,76.2
11399,182.88,81.2
11400,185.42,78.9
11401,187.96,88
11402,182.88,68.9
11403,170.18,64.9
11404,193.04,93
11405,152.4,78.9
11406,187.96,83
11407,152.4,76.2
11408,182.88,77.1
11409,152.4,73
11410,175.26,68
11411,175.26,69.9
11412,175.26,66.2
11413,154.94,79.8
11414,185.42,77.1
11415,185.42,79.8
11416,152.4,69.9
11417,152.4,77.1
11418,167.64,73
11419,152.4,73
11420,182.88,72.1
11421,187.96,81.2
11422,152.4,71.2
11423,172.72,68
11424,175.26,60.8
11425,154.94,76.2
11426,187.96,81.2
11427,152.4,63
11428,182.88,74.8
11429,190.5,88
11430,187.96,82.1
11431,154.94,74.8
11432,187.96,83.9
11433,170.18,68.9
11434,182.88,74.8
11435,182.88,77.1
11436,154.94,72.1
11437,182.88,72.1
11438,193.04,84.8
11439,182.88,78
11440,154.94,74.8
11441,182.88,69.9
11442,152.4,74.8
11443,154.94,73.9
11444,182.88,74.8
11445,187.96,79.8
11446,187.96,88.9
11447,175.26,73
11448,175.26,66.2
11449,190.5,84.8
11450,154.94,68
11451,190.5,83
11452,152.4,77.1
11453,167.64,63
11454,175.26,71.2
11455,182.88,76.2
11456,185.42,82.1
11457,152.4,77.1
11458,185.42,68
11459,154.94,74.8
11460,175.26,77.1
11461,182.88,73
11462,154.94,76.2
11463,175.26,67.1
11464,154.94,69.9
11465,154.94,74.8
11466,152.4,68
11467,175.26,68.9
11468,175.26,68
11469,182.88,77.1
11470,182.88,73.9
11471,187.96,86.2
11472,170.18,69.9
11473,154.94,69.9
11474,152.4,74.8
11475,152.4,72.1
11476,152.4,82.1
11477,152.4,77.1
11478,172.72,76.2
11479,172.72,71.2
11480,154.94,79.8
11481,175.26,78
11482,175.26,68.9
11483,167.64,68
11484,152.4,73.9
11485,175.26,68
11486,185.42,74.8
11487,182.88,76.2
11488,172.72,71.2
11489,152.4,66.2
11490,187.96,91.2
11491,185.42,74.8
11492,187.96,72.1
11493,165.1,64.9
11494,170.18,60.8
11495,182.88,79.8
11496,172.72,69.9
11497,175.26,76.2
11498,175.26,73
11499,185.42,78
11500,182.88,74.8
11501,187.96,84.8
11502,187.96,78.9
11503,187.96,83
11504,175.26,68
11505,175.26,64
11506,182.88,79.8
11507,154.94,72.1
11508,152.4,69.9
11509,154.94,89.8
11510,175.26,77.1
11511,187.96,71.2
11512,182.88,77.1
11513,175.26,71.2
11514,187.96,78.9
11515,190.5,78
11516,182.88,79.8
11517,182.88,74.8
11518,152.4,69.9
11519,175.26,77.1
11520,187.96,79.8
11521,154.94,78.9
11522,190.5,79.8
11523,190.5,82.1
11524,175.26,64.9
11525,152.4,69.9
11526,154.94,66.2
11527,152.4,72.1
11528,190.5,88
11529,187.96,83
11530,175.26,73
11531,154.94,78.9
11532,172.72,68
11533,182.88,74.8
11534,182.88,76.2
11535,152.4,73
11536,175.26,74.8
11537,154.94,67.1
11538,175.26,71.2
11539,182.88,76.2
11540,152.4,72.1
11541,152.4,78
11542,190.5,88
11543,154.94,78.9
11544,187.96,83.9
11545,185.42,78.9
11546,185.42,76.2
11547,170.18,64
11548,152.4,66.2
11549,185.42,79.8
11550,190.5,89.8
11551,175.26,69.9
11552,190.5,83
11553,182.88,64.9
11554,185.42,81.2
11555,185.42,73.9
11556,165.1,64
11557,175.26,77.1
11558,185.42,79.8
11559,182.88,73
11560,193.04,79.8
11561,154.94,73.9
11562,182.88,78
11563,193.04,81.2
11564,170.18,67.1
11565,170.18,67.1
11566,170.18,62.1
11567,152.4,68
11568,154.94,82.1
11569,182.88,83.9
11570,170.18,64.9
11571,182.88,83
11572,152.4,67.1
11573,154.94,78.9
11574,172.72,72.1
11575,182.88,89.8
11576,182.88,71.2
11577,182.88,77.1
11578,195.58,83.9
11579,154.94,82.1
11580,182.88,74.8
11581,154.94,71.2
11582,185.42,78.9
11583,172.72,74.8
11584,152.4,66.2
11585,182.88,74.8
11586,187.96,74.8
11587,193.04,84.8
11588,182.88,79.8
11589,170.18,59.9
11590,193.04,83
11591,175.26,72.1
11592,182.88,69.9
11593,190.5,83
11594,154.94,74.8
11595,152.4,81.2
11596,182.88,74.8
11597,182.88,74.8
11598,182.88,76.2
11599,185.42,82.1
11600,190.5,79.8
11601,187.96,79.8
11602,175.26,77.1
11603,167.64,67.1
11604,187.96,78
11605,185.42,74.8
11606,182.88,92.1
11607,182.88,78.9
11608,170.18,64.9
11609,170.18,64.9
11610,152.4,68.9
11611,170.18,64.9
11612,154.94,71.2
11613,182.88,93.9
11614,182.88,76.2
11615,170.18,67.1
11616,182.88,77.1
11617,185.42,74.8
11618,190.5,88
11619,182.88,69.9
11620,152.4,73.9
11621,182.88,74.8
11622,195.58,82.1
11623,175.26,71.2
11624,172.72,67.1
11625,175.26,68
11626,193.04,83.9
11627,175.26,66.2
11628,175.26,64.9
11629,182.88,73.9
11630,187.96,77.1
11631,170.18,64.9
11632,154.94,71.2
11633,187.96,83
11634,190.5,82.1
11635,187.96,83
11636,175.26,73.9
11637,167.64,60.8
11638,190.5,79.8
11639,193.04,87.1
11640,190.5,86.2
11641,182.88,74.8
11642,154.94,84.8
11643,175.26,69.9
11644,175.26,73.9
11645,187.96,78.9
11646,172.72,71.2
11647,172.72,72.1
11648,170.18,72.1
11649,175.26,68.9
11650,152.4,84.8
11651,190.5,89.8
11652,154.94,77.1
11653,154.94,81.2
11654,172.72,68
11655,195.58,82.1
11656,190.5,92.1
11657,170.18,74.8
11658,170.18,59.9
11659,152.4,69.9
11660,193.04,83.9
11661,185.42,83.9
11662,152.4,69.9
11663,152.4,76.2
11664,154.94,69.9
11665,165.1,64.9
11666,190.5,82.1
11667,152.4,64
11668,182.88,76.2
11669,175.26,73
11670,167.64,64
11671,193.04,83.9
11672,167.64,69.9
11673,152.4,67.1
11674,170.18,69.9
11675,170.18,68
11676,182.88,79.8
11677,182.88,73
11678,152.4,73
11679,182.88,78
11680,172.72,62.1
11681,182.88,78
11682,182.88,76.2
11683,170.18,64.9
11684,190.5,88
11685,175.26,63
11686,190.5,107
11687,175.26,66.2
11688,185.42,78.9
11689,185.42,64.9
11690,152.4,68.9
11691,187.96,78
11692,152.4,72.1
11693,187.96,86.2
11694,190.5,78
11695,185.42,86.2
11696,154.94,69.9
11697,170.18,71.2
11698,187.96,84.8
11699,154.94,72.1
11700,172.72,59.9
11701,152.4,76.2
11702,187.96,78
11703,152.4,77.1
11704,152.4,76.2
11705,154.94,81.2
11706,154.94,77.1
11707,187.96,76.2
11708,182.88,76.2
11709,175.26,66.2
11710,182.88,73.9
11711,187.96,72.1
11712,182.88,83
11713,182.88,73
11714,193.04,84.8
11715,187.96,78
11716,182.88,79.8
11717,172.72,66.2
11718,154.94,78.9
11719,172.72,63
11720,170.18,69.9
11721,154.94,73.9
11722,175.26,74.8
11723,185.42,81.2
11724,152.4,69.9
11725,182.88,69.9
11726,182.88,84.8
11727,182.88,69.9
11728,175.26,74.8
11729,154.94,74.8
11730,172.72,74.8
11731,152.4,73
11732,193.04,84.8
11733,182.88,69.9
11734,182.88,78
11735,182.88,78.9
11736,154.94,68
11737,185.42,77.1
11738,193.04,93.9
11739,172.72,67.1
11740,182.88,73.9
11741,152.4,72.1
11742,185.42,78
11743,187.96,76.2
11744,175.26,63
11745,187.96,72.1
11746,154.94,79.8
11747,187.96,79.8
11748,182.88,77.1
11749,182.88,69.9
11750,154.94,73.9
11751,185.42,73.9
11752,187.96,88
11753,152.4,64.9
11754,182.88,72.1
11755,152.4,73
11756,175.26,63
11757,190.5,83
11758,175.26,67.1
11759,182.88,79.8
11760,190.5,93
11761,154.94,76.2
11762,152.4,71.2
11763,167.64,63
11764,165.1,60.8
11765,170.18,64.9
11766,154.94,73.9
11767,182.88,76.2
11768,190.5,82.1
11769,190.5,84.8
11770,182.88,69.9
11771,154.94,69.9
11772,182.88,78.9
11773,175.26,64.9
11774,185.42,89.8
11775,187.96,83.9
11776,172.72,72.1
11777,154.94,74.8
11778,193.04,93
11779,175.26,69.9
11780,175.26,77.1
11781,182.88,77.1
11782,175.26,58.1
11783,175.26,74.8
11784,193.04,89.8
11785,182.88,78.9
11786,170.18,64.9
11787,182.88,69.9
11788,152.4,73.9
11789,182.88,73.9
11790,182.88,79.8
11791,195.58,88.9
11792,185.42,73.9
11793,187.96,73
11794,185.42,83
11795,175.26,68.9
11796,187.96,78
11797,172.72,68
11798,167.64,60.8
11799,170.18,69.9
11800,167.64,64.9
11801,182.88,77.1
11802,172.72,73.9
11803,182.88,72.1
11804,185.42,82.1
11805,154.94,67.1
11806,182.88,73.9
11807,154.94,76.2
11808,187.96,86.2
11809,152.4,68.9
11810,170.18,69.9
11811,190.5,84.8
11812,185.42,74.8
11813,187.96,83.9
11814,152.4,74.8
11815,190.5,84.8
11816,185.42,82.1
11817,185.42,81.2
11818,182.88,69.9
11819,175.26,83
11820,187.96,79.8
11821,154.94,84.8
11822,172.72,72.1
11823,175.26,73
11824,187.96,79.8
11825,187.96,83.9
11826,172.72,59.9
11827,187.96,91.2
11828,154.94,77.1
11829,185.42,79.8
11830,152.4,73.9
11831,190.5,78
11832,175.26,64.9
11833,175.26,67.1
11834,175.26,76.2
11835,175.26,71.2
11836,154.94,79.8
11837,172.72,71.2
11838,170.18,67.1
11839,154.94,81.2
11840,175.26,58.1
11841,154.94,83
11842,175.26,71.2
11843,182.88,83.9
11844,187.96,78
11845,175.26,69.9
11846,182.88,74.8
11847,172.72,68
11848,152.4,73.9
11849,185.42,69.9
11850,187.96,78.9
11851,187.96,73.9
11852,185.42,78.9
11853,190.5,88.9
11854,182.88,73.9
11855,182.88,83
11856,182.88,73.9
11857,152.4,69.9
11858,154.94,74.8
11859,152.4,69.9
11860,152.4,69.9
11861,167.64,74.8
11862,198.12,97.1
11863,154.94,74.8
11864,190.5,89.8
11865,170.18,76.2
11866,195.58,83
11867,187.96,87.1
11868,172.72,67.1
11869,187.96,83
11870,152.4,73.9
11871,182.88,73
11872,185.42,82.1
11873,185.42,73.9
11874,154.94,69.9
11875,175.26,73
11876,154.94,78
11877,152.4,69.9
11878,187.96,71.2
11879,187.96,76.2
11880,182.88,73.9
11881,152.4,73.9
11882,175.26,73.9
11883,152.4,68
11884,154.94,79.8
11885,175.26,68
11886,170.18,67.1
11887,172.72,67.1
11888,182.88,78.9
11889,182.88,83.9
11890,154.94,88
11891,187.96,81.2
11892,170.18,69.9
11893,154.94,71.2
11894,187.96,82.1
11895,182.88,73
11896,152.4,71.2
11897,175.26,72.1
11898,193.04,79.8
11899,165.1,62.1
11900,190.5,83
11901,175.26,73
11902,152.4,71.2
11903,182.88,82.1
11904,172.72,68
11905,193.04,78
11906,185.42,82.1
11907,190.5,78.9
11908,182.88,79.8
11909,187.96,76.2
11910,154.94,73.9
11911,170.18,69.9
11912,152.4,73
11913,170.18,69.9
11914,182.88,73
11915,154.94,76.2
11916,185.42,83
11917,152.4,73
11918,172.72,68
11919,182.88,73
11920,154.94,88.9
11921,182.88,73.9
11922,182.88,78.9
11923,175.26,59.9
11924,152.4,73.9
11925,185.42,78
11926,187.96,74.8
11927,182.88,69.9
11928,175.26,72.1
11929,175.26,69.9
11930,172.72,77.1
11931,182.88,73
11932,187.96,76.2
11933,152.4,72.1
11934,187.96,74.8
11935,154.94,76.2
11936,195.58,98
11937,152.4,72.1
11938,175.26,71.2
11939,175.26,77.1
11940,175.26,67.1
11941,182.88,74.8
11942,154.94,78
11943,154.94,64.9
11944,154.94,69.9
11945,154.94,83
11946,154.94,77.1
11947,182.88,73
11948,170.18,68
11949,187.96,78
11950,172.72,73
11951,170.18,68
11952,152.4,73.9
11953,152.4,81.2
11954,175.26,69.9
11955,152.4,77.1
11956,154.94,71.2
11957,185.42,87.1
11958,187.96,76.2
11959,175.26,69.9
11960,182.88,81.2
11961,187.96,82.1
11962,182.88,73
11963,182.88,77.1
11964,182.88,72.1
11965,175.26,66.2
11966,175.26,66.2
11967,154.94,83
11968,185.42,79.8
11969,182.88,74.8
11970,182.88,82.1
11971,154.94,73
11972,152.4,66.2
11973,152.4,72.1
11974,154.94,76.2
11975,172.72,76.2
11976,187.96,82.1
11977,167.64,59
11978,185.42,78
11979,182.88,72.1
11980,193.04,76.2
11981,185.42,78.9
11982,170.18,64.9
11983,154.94,74.8
11984,152.4,69.9
11985,175.26,68.9
11986,170.18,73.9
11987,185.42,72.1
11988,167.64,60.8
11989,185.42,72.1
11990,182.88,79.8
11991,167.64,68.9
