,height_cm,weight_kgs
11737,193.04,93.9
11738,172.72,67.1
11739,182.88,73.9
11740,152.4,72.1
11741,185.42,78.0
11742,187.96,76.2
11743,175.26,63.0
11744,187.96,72.1
11745,154.94,79.8
11746,187.96,79.8
11747,182.88,77.1
11748,182.88,69.9
11749,154.94,73.9
11750,185.42,73.9
11751,187.96,88.0
11752,152.4,64.9
11753,182.88,72.1
11754,152.4,73.0
11755,175.26,63.0
11756,190.5,83.0
11757,175.26,67.1
11758,182.88,79.8
11759,190.5,93.0
11760,154.94,76.2
11761,152.4,71.2
11762,167.64,63.0
11763,165.1,60.8
11764,170.18,64.9
11765,154.94,73.9
11766,182.88,76.2
11767,190.5,82.1
11768,190.5,84.8
11769,182.88,69.9
11770,154.94,69.9
11771,182.88,78.9
11772,175.26,64.9
11773,185.42,89.8
11774,187.96,83.9
11775,172.72,72.1
11776,154.94,74.8
11777,193.04,93.0
11778,175.26,69.9
11779,175.26,77.1
11780,182.88,77.1
11781,175.26,58.1
11782,175.26,74.8
11783,193.04,89.8
11784,182.88,78.9
11785,170.18,64.9
11786,182.88,69.9
11787,152.4,73.9
11788,182.88,73.9
11789,182.88,79.8
11790,195.58,88.9
11791,185.42,73.9
11792,187.96,73.0
11793,185.42,83.0
11794,175.26,68.9
11795,187.96,78.0
11796,172.72,68.0
11797,167.64,60.8
11798,170.18,69.9
11799,167.64,64.9
11800,182.88,77.1
11801,172.72,73.9
11802,182.88,72.1
11803,185.42,82.1
11804,154.94,67.1
11805,182.88,73.9
11806,154.94,76.2
11807,187.96,86.2
11808,152.4,68.9
11809,170.18,69.9
11810,190.5,84.8
11811,185.42,74.8
11812,187.96,83.9
11813,152.4,74.8
11814,190.5,84.8
11815,185.42,82.1
11816,185.42,81.2
11817,182.88,69.9
11818,175.26,83.0
11819,187.96,79.8
11820,154.94,84.8
11821,172.72,72.1
11822,175.26,73.0
11823,187.96,79.8
11824,187.96,83.9
11825,172.72,59.9
11826,187.96,91.2
11827,154.94,77.1
11828,185.42,79.8
11829,152.4,73.9
11830,190.5,78.0
11831,175.26,64.9
11832,175.26,67.1
11833,175.26,76.2
11834,175.26,71.2
11835,154.94,79.8
11836,172.72,71.2
11837,170.18,67.1
11838,154.94,81.2
11839,175.26,58.1
11840,154.94,83.0
11841,175.26,71.2
11842,182.88,83.9
11843,187.96,78.0
11844,175.26,69.9
11845,182.88,74.8
11846,172.72,68.0
11847,152.4,73.9
11848,185.42,69.9
11849,187.96,78.9
11850,187.96,73.9
11851,185.42,78.9
11852,190.5,88.9
11853,182.88,73.9
11854,182.88,83.0
11855,182.88,73.9
11856,152.4,69.9
11857,154.94,74.8
11858,152.4,69.9
11859,152.4,69.9
11860,167.64,74.8
11861,198.12,97.1
11862,154.94,74.8
11863,190.5,89.8
11864,170.18,76.2
11865,195.58,83.0
11866,187.96,87.1
11867,172.72,67.1
11868,187.96,83.0
11869,152.4,73.9
11870,182.88,73.0
11871,185.42,82.1
11872,185.42,73.9
11873,154.94,69.9
11874,175.26,73.0
11875,154.94,78.0
11876,152.4,69.9
11877,187.96,71.2
11878,187.96,76.2
11879,182.88,73.9
11880,152.4,73.9
11881,175.26,73.9
11882,152.4,68.0
11883,154.94,79.8
11884,175.26,68.0
11885,170.18,67.1
11886,172.72,67.1
11887,182.88,78.9
11888,182.88,83.9
11889,154.94,88.0
11890,187.96,81.2
11891,170.18,69.9
11892,154.94,71.2
11893,187.96,82.1
11894,182.88,73.0
11895,152.4,71.2
11896,175.26,72.1
11897,193.04,79.8
11898,165.1,62.1
11899,190.5,83.0
11900,175.26,73.0
11901,152.4,71.2
11902,182.88,82.1
11903,172.72,68.0
11904,193.04,78.0
11905,185.42,82.1
11906,190.5,78.9
11907,182.88,79.8
11908,187.96,76.2
11909,154.94,73.9
11910,170.18,69.9
11911,152.4,73.0
11912,170.18,69.9
11913,182.88,73.0
11914,154.94,76.2
11915,185.42,83.0
11916,152.4,73.0
11917,172.72,68.0
11918,182.88,73.0
11919,154.94,88.9
11920,182.88,73.9
11921,182.88,78.9
11922,175.26,59.9
11923,152.4,73.9
11924,185.42,78.0
11925,187.96,74.8
11926,182.88,69.9
11927,175.26,72.1
11928,175.26,69.9
11929,172.72,77.1
11930,182.88,73.0
11931,187.96,76.2
11932,152.4,72.1
11933,187.96,74.8
11934,154.94,76.2
11935,195.58,98.0
11936,152.4,72.1
11937,175.26,71.2
11938,175.26,77.1
11939,175.26,67.1
11940,182.88,74.8
11941,154.94,78.0
11942,154.94,64.9
11943,154.94,69.9
11944,154.94,83.0
11945,154.94,77.1
11946,182.88,73.0
11947,170.18,68.0
11948,187.96,78.0
11949,172.72,73.0
11950,170.18,68.0
11951,152.4,73.9
11952,152.4,81.2
11953,175.26,69.9
11954,152.4,77.1
11955,154.94,71.2
11956,185.42,87.1
11957,187.96,76.2
11958,175.26,69.9
11959,182.88,81.2
11960,187.96,82.1
11961,182.88,73.0
11962,182.88,77.1
11963,182.88,72.1
11964,175.26,66.2
11965,175.26,66.2
11966,154.94,83.0
11967,185.42,79.8
11968,182.88,74.8
11969,182.88,82.1
11970,154.94,73.0
11971,152.4,66.2
11972,152.4,72.1
11973,154.94,76.2
11974,172.72,76.2
11975,187.96,82.1
11976,167.64,59.0
11977,185.42,78.0
11978,182.88,72.1
11979,193.04,76.2
11980,185.42,78.9
11981,170.18,64.9
11982,154.94,74.8
11983,152.4,69.9
11984,175.26,68.9
11985,170.18,73.9
11986,185.42,72.1
11987,167.64,60.8
11988,185.42,72.1
11989,182.88,79.8
11990,167.64,68.9
11991,175.26,66.2
11992,182.88,72.1
11993,154.94,73.0
11994,170.18,64.9
11995,152.4,74.8
11996,170.18,67.1
11997,152.4,73.9
11998,165.1,59.9
11999,170.18,60.8
12000,172.72,69.9
12001,175.26,72.1
12002,187.96,81.2
12003,170.18,68.9
12004,182.88,73.0
12005,152.4,68.0
12006,152.4,68.0
12007,182.88,72.1
12008,182.88,73.9
12009,154.94,73.9
12010,185.42,78.0
12011,182.88,83.9
12012,152.4,73.0
12013,193.04,86.2
12014,154.94,74.8
12015,170.18,68.0
12016,175.26,73.9
12017,195.58,83.9
12018,152.4,67.1
12019,167.64,64.9
12020,154.94,78.0
12021,152.4,73.9
12022,187.96,74.8
12023,182.88,74.8
12024,182.88,79.8
12025,172.72,64.0
12026,190.5,84.8
12027,175.26,66.2
12028,175.26,71.2
12029,182.88,73.0
12030,175.26,77.1
12031,175.26,73.0
12032,152.4,74.8
12033,182.88,71.2
12034,152.4,71.2
12035,154.94,73.9
12036,175.26,69.9
12037,154.94,68.0
12038,182.88,78.0
12039,175.26,67.1
12040,162.56,64.0
12041,154.94,82.1
12042,175.26,66.2
12043,175.26,72.1
12044,175.26,68.0
12045,190.5,78.0
12046,152.4,71.2
12047,187.96,82.1
12048,154.94,74.8
12049,152.4,73.9
12050,193.04,82.1
12051,172.72,59.9
12052,187.96,83.0
12053,185.42,82.1
12054,167.64,59.9
12055,187.96,82.1
12056,154.94,74.8
12057,167.64,63.0
12058,152.4,69.9
12059,152.4,67.1
12060,187.96,78.9
12061,190.5,83.0
12062,190.5,86.2
12063,182.88,83.9
12064,187.96,77.1
12065,182.88,74.8
12066,152.4,72.1
12067,182.88,83.0
12068,175.26,69.9
12069,175.26,68.0
12070,182.88,77.1
12071,187.96,86.2
12072,154.94,78.0
12073,187.96,83.0
12074,190.5,78.9
12075,182.88,74.8
12076,175.26,68.0
12077,154.94,67.1
12078,190.5,83.0
12079,193.04,88.0
12080,185.42,78.0
12081,152.4,78.0
12082,185.42,88.0
12083,187.96,82.1
12084,182.88,78.9
12085,190.5,83.0
12086,152.4,69.9
12087,175.26,73.0
12088,200.66,93.9
12089,190.5,82.1
12090,195.58,86.2
12091,175.26,73.0
12092,187.96,83.0
12093,190.5,81.2
12094,152.4,73.9
12095,175.26,66.2
12096,175.26,81.2
12097,190.5,82.1
12098,172.72,66.2
12099,152.4,74.8
12100,182.88,74.8
12101,185.42,79.8
12102,154.94,82.1
12103,185.42,76.2
12104,182.88,78.9
12105,182.88,82.1
12106,175.26,66.2
12107,182.88,78.9
12108,190.5,73.9
12109,187.96,82.1
12110,185.42,78.0
12111,190.5,88.9
12112,152.4,76.2
12113,193.04,86.2
12114,152.4,74.8
12115,175.26,78.0
12116,190.5,78.9
12117,190.5,84.8
12118,154.94,72.1
12119,187.96,88.0
12120,182.88,86.2
12121,152.4,72.1
12122,182.88,73.9
12123,175.26,76.2
12124,193.04,84.8
12125,152.4,71.2
12126,190.5,82.1
12127,152.4,67.1
12128,182.88,78.9
12129,182.88,74.8
12130,185.42,77.1
12131,152.4,69.9
12132,154.94,86.2
12133,172.72,67.1
12134,154.94,71.2
12135,152.4,69.9
12136,187.96,86.2
12137,154.94,72.1
12138,187.96,87.1
12139,172.72,64.0
12140,172.72,68.9
12141,182.88,78.0
12142,152.4,74.8
12143,182.88,79.8
12144,172.72,69.9
12145,187.96,88.0
12146,182.88,68.9
12147,182.88,69.9
12148,185.42,78.0
12149,175.26,64.9
12150,193.04,88.0
12151,152.4,69.9
12152,195.58,83.0
12153,193.04,78.0
12154,152.4,68.9
12155,185.42,84.8
12156,154.94,69.9
12157,182.88,79.8
12158,182.88,77.1
12159,152.4,72.1
12160,152.4,74.8
12161,182.88,81.2
12162,182.88,71.2
12163,172.72,69.9
12164,154.94,76.2
12165,198.12,93.9
12166,175.26,69.9
12167,182.88,78.0
12168,152.4,69.9
12169,182.88,88.0
12170,187.96,82.1
12171,187.96,89.8
12172,154.94,74.8
12173,154.94,73.0
12174,187.96,81.2
12175,175.26,69.9
12176,182.88,77.1
12177,154.94,67.1
12178,185.42,78.0
12179,185.42,78.9
12180,185.42,84.8
12181,185.42,83.0
12182,187.96,73.9
12183,172.72,69.9
12184,187.96,83.0
12185,175.26,68.0
12186,185.42,68.0
12187,182.88,71.2
12188,175.26,72.1
12189,187.96,82.1
12190,187.96,81.2
12191,182.88,76.2
12192,182.88,72.1
12193,187.96,79.8
12194,175.26,78.0
12195,175.26,63.0
12196,175.26,67.1
12197,187.96,82.1
12198,152.4,72.1
12199,175.26,72.1
12200,182.88,74.8
12201,182.88,72.1
12202,175.26,74.8
12203,152.4,73.0
12204,182.88,79.8
12205,182.88,74.8
12206,182.88,74.8
12207,182.88,78.0
12208,175.26,69.9
12209,182.88,77.1
12210,187.96,81.2
12211,187.96,79.8
12212,154.94,76.2
12213,175.26,64.9
12214,182.88,82.1
12215,182.88,77.1
12216,175.26,74.8
12217,154.94,74.8
12218,175.26,68.0
12219,182.88,73.0
12220,185.42,87.1
12221,187.96,81.2
12222,175.26,69.9
12223,190.5,79.8
12224,152.4,69.9
12225,185.42,78.9
12226,185.42,69.9
12227,182.88,77.1
12228,154.94,72.1
12229,175.26,59.9
12230,182.88,79.8
12231,170.18,64.0
12232,193.04,91.2
12233,185.42,83.0
12234,154.94,68.9
12235,175.26,68.0
12236,154.94,76.2
12237,175.26,73.0
12238,182.88,74.8
12239,175.26,77.1
12240,198.12,83.9
12241,185.42,82.1
12242,170.18,72.1
12243,152.4,63.0
12244,172.72,69.9
12245,187.96,88.9
12246,182.88,72.1
12247,175.26,71.2
12248,187.96,79.8
12249,190.5,78.9
12250,190.5,81.2
12251,187.96,83.0
12252,187.96,89.8
12253,152.4,73.0
12254,187.96,83.0
12255,185.42,78.9
12256,167.64,68.9
12257,154.94,76.2
12258,152.4,66.2
12259,170.18,68.0
12260,175.26,67.1
12261,190.5,78.9
12262,182.88,68.0
12263,187.96,83.0
12264,175.26,73.9
12265,152.4,71.2
12266,152.4,73.9
12267,167.64,68.9
12268,190.5,83.0
12269,154.94,82.1
12270,182.88,78.0
12271,193.04,81.2
12272,152.4,78.9
12273,152.4,71.2
12274,167.64,64.9
12275,190.5,88.9
12276,172.72,66.2
12277,175.26,68.0
12278,154.94,74.8
12279,182.88,78.0
12280,193.04,78.0
12281,170.18,69.9
12282,182.88,72.1
12283,185.42,79.8
12284,185.42,84.8
12285,154.94,74.8
12286,152.4,73.9
12287,152.4,86.2
12288,193.04,81.2
12289,152.4,78.9
12290,187.96,78.9
12291,187.96,74.8
12292,187.96,71.2
12293,170.18,63.0
12294,193.04,88.0
12295,185.42,79.8
12296,185.42,86.2
12297,190.5,87.1
12298,187.96,79.8
12299,195.58,88.9
12300,203.2,93.9
12301,175.26,69.9
12302,182.88,73.9
12303,187.96,79.8
12304,152.4,73.0
12305,170.18,68.0
12306,187.96,88.9
12307,185.42,87.1
12308,193.04,91.2
12309,152.4,74.8
12310,152.4,74.8
12311,152.4,69.9
12312,187.96,84.8
12313,185.42,67.1
12314,182.88,77.1
12315,185.42,78.0
12316,175.26,78.9
12317,182.88,84.8
12318,185.42,79.8
12319,185.42,78.9
12320,152.4,81.2
12321,170.18,69.9
12322,170.18,64.0
12323,187.96,79.8
12324,190.5,78.0
12325,182.88,76.2
12326,152.4,74.8
12327,182.88,81.2
12328,187.96,77.1
12329,195.58,78.0
12330,182.88,76.2
12331,152.4,72.1
12332,154.94,78.9
12333,154.94,73.0
12334,185.42,77.1
12335,187.96,92.1
12336,187.96,79.8
12337,187.96,83.9
12338,172.72,59.9
12339,187.96,74.8
12340,185.42,88.9
12341,187.96,76.2
12342,185.42,79.8
12343,182.88,69.9
12344,175.26,73.9
12345,185.42,77.1
12346,154.94,71.2
12347,193.04,88.0
12348,175.26,68.0
12349,193.04,88.0
12350,170.18,68.0
12351,185.42,79.8
12352,182.88,78.0
12353,154.94,73.9
12354,187.96,79.8
12355,172.72,82.1
12356,170.18,60.8
12357,185.42,78.0
12358,152.4,73.0
12359,154.94,72.1
12360,175.26,69.9
12361,182.88,69.9
12362,182.88,76.2
12363,185.42,78.9
12364,170.18,66.2
12365,187.96,88.9
12366,182.88,79.8
12367,193.04,83.9
12368,170.18,68.0
12369,152.4,69.9
12370,185.42,79.8
12371,152.4,69.9
12372,154.94,69.9
12373,175.26,73.9
12374,182.88,82.1
12375,154.94,71.2
12376,187.96,83.9
12377,154.94,72.1
12378,182.88,76.2
12379,182.88,74.8
12380,182.88,73.9
12381,187.96,87.1
12382,193.04,86.2
12383,187.96,72.1
12384,182.88,78.0
12385,185.42,82.1
12386,182.88,78.9
12387,185.42,78.9
12388,154.94,81.2
12389,187.96,81.2
12390,175.26,72.1
12391,182.88,74.8
12392,187.96,82.1
12393,185.42,78.9
12394,193.04,83.9
12395,152.4,71.2
12396,185.42,84.8
12397,182.88,68.9
12398,154.94,74.8
12399,187.96,89.8
12400,190.5,82.1
12401,190.5,87.1
12402,170.18,66.2
12403,185.42,83.9
12404,152.4,69.9
12405,154.94,74.8
12406,175.26,68.9
12407,187.96,83.0
12408,154.94,79.8
12409,154.94,72.1
12410,175.26,64.0
12411,154.94,83.0
12412,187.96,84.8
12413,185.42,87.1
12414,154.94,77.1
12415,190.5,86.2
12416,185.42,79.8
12417,175.26,64.9
12418,182.88,76.2
12419,152.4,68.0
12420,182.88,76.2
12421,198.12,84.8
12422,187.96,73.0
12423,182.88,74.8
12424,182.88,83.0
12425,154.94,69.9
12426,182.88,73.0
12427,187.96,83.9
12428,175.26,73.9
12429,187.96,82.1
12430,185.42,82.1
12431,152.4,78.0
12432,152.4,77.1
12433,170.18,73.9
12434,172.72,73.9
12435,187.96,81.2
12436,182.88,73.0
12437,154.94,83.0
12438,154.94,76.2
12439,182.88,74.8
12440,187.96,74.8
12441,193.04,87.1
12442,154.94,73.0
12443,185.42,78.0
12444,182.88,69.9
12445,182.88,72.1
12446,198.12,91.2
12447,185.42,83.9
12448,190.5,78.9
12449,190.5,83.9
12450,175.26,67.1
12451,152.4,64.0
12452,185.42,78.9
12453,187.96,79.8
12454,185.42,76.2
12455,187.96,83.9
12456,185.42,69.9
12457,182.88,69.9
12458,182.88,82.1
12459,195.58,89.8
12460,185.42,88.0
12461,187.96,82.1
12462,182.88,79.8
12463,187.96,82.1
12464,154.94,72.1
12465,152.4,73.0
12466,152.4,76.2
12467,175.26,73.0
12468,193.04,73.0
12469,175.26,74.8
12470,187.96,86.2
12471,193.04,91.2
12472,175.26,73.0
12473,190.5,88.0
12474,154.94,78.0
12475,154.94,69.9
12476,182.88,77.1
12477,152.4,72.1
12478,172.72,69.9
12479,182.88,86.2
12480,187.96,78.9
12481,172.72,69.9
12482,182.88,68.9
12483,185.42,77.1
12484,175.26,72.1
12485,185.42,79.8
12486,193.04,88.0
12487,187.96,86.2
12488,175.26,74.8
12489,182.88,83.9
12490,152.4,74.8
12491,187.96,86.2
12492,182.88,79.8
12493,190.5,87.1
12494,182.88,78.0
12495,172.72,64.9
12496,170.18,68.0
12497,154.94,73.9
12498,193.04,88.0
12499,154.94,77.1
12500,175.26,72.1
12501,187.96,81.2
12502,187.96,83.9
12503,152.4,71.2
12504,154.94,74.8
12505,187.96,87.1
12506,185.42,78.9
12507,154.94,73.9
12508,193.04,84.8
12509,185.42,83.0
12510,172.72,62.1
12511,154.94,74.8
12512,172.72,67.1
12513,182.88,73.9
12514,190.5,91.2
12515,175.26,64.9
12516,190.5,81.2
12517,185.42,79.8
12518,190.5,79.8
12519,185.42,76.2
12520,182.88,79.8
12521,152.4,73.0
12522,182.88,74.8
12523,182.88,77.1
12524,152.4,77.1
12525,154.94,73.0
12526,175.26,68.0
12527,152.4,73.0
12528,175.26,69.9
12529,154.94,68.0
12530,154.94,81.2
12531,182.88,68.9
12532,190.5,88.0
12533,187.96,88.9
12534,170.18,68.0
12535,154.94,74.8
12536,152.4,78.0
12537,185.42,87.1
12538,185.42,69.9
12539,154.94,71.2
12540,187.96,81.2
12541,152.4,83.0
12542,187.96,82.1
12543,162.56,64.0
12544,172.72,76.2
12545,154.94,74.8
12546,165.1,63.0
12547,167.64,63.0
12548,152.4,68.0
12549,170.18,72.1
12550,185.42,74.8
12551,182.88,77.1
12552,185.42,79.8
12553,185.42,76.2
12554,170.18,74.8
12555,152.4,72.1
12556,175.26,68.0
12557,152.4,73.9
12558,185.42,84.8
12559,154.94,74.8
12560,190.5,66.2
12561,182.88,78.0
12562,182.88,76.2
12563,170.18,68.9
12564,182.88,78.0
12565,182.88,74.8
12566,175.26,71.2
12567,190.5,73.0
12568,187.96,92.1
12569,152.4,76.2
12570,185.42,82.1
12571,185.42,79.8
12572,154.94,76.2
12573,175.26,64.9
12574,187.96,78.9
12575,154.94,77.1
12576,185.42,81.2
12577,187.96,78.9
12578,182.88,77.1
12579,182.88,76.2
12580,152.4,76.2
12581,152.4,73.0
12582,187.96,89.8
12583,185.42,79.8
12584,185.42,74.8
12585,154.94,79.8
12586,187.96,84.8
12587,175.26,71.2
12588,170.18,67.1
12589,175.26,69.9
12590,193.04,91.2
12591,182.88,78.0
12592,152.4,73.0
12593,175.26,71.2
12594,182.88,77.1
12595,185.42,84.8
12596,187.96,77.1
12597,195.58,82.1
12598,152.4,77.1
12599,152.4,73.0
12600,182.88,68.9
12601,167.64,67.1
12602,187.96,77.1
12603,154.94,73.9
12604,185.42,69.9
12605,182.88,73.9
12606,187.96,83.9
12607,172.72,67.1
12608,185.42,82.1
12609,152.4,78.9
12610,190.5,78.0
12611,190.5,84.8
12612,154.94,83.9
12613,193.04,86.2
12614,187.96,78.9
12615,185.42,88.0
12616,152.4,69.9
12617,152.4,73.9
12618,190.5,74.8
12619,182.88,73.0
12620,187.96,78.0
12621,182.88,77.1
12622,154.94,69.9
12623,175.26,74.8
12624,185.42,84.8
12625,185.42,74.8
12626,187.96,73.0
12627,154.94,73.9
12628,175.26,69.9
12629,152.4,68.9
12630,152.4,68.9
12631,170.18,71.2
12632,154.94,83.0
12633,187.96,78.0
12634,152.4,69.9
12635,154.94,73.9
12636,182.88,72.1
12637,182.88,79.8
12638,182.88,74.8
12639,172.72,72.1
12640,187.96,79.8
12641,175.26,72.1
12642,172.72,68.9
12643,170.18,69.9
12644,152.4,69.9
12645,154.94,78.0
12646,162.56,63.0
12647,185.42,81.2
12648,185.42,88.0
12649,152.4,76.2
12650,154.94,68.9
12651,182.88,78.0
12652,172.72,68.9
12653,193.04,84.8
12654,152.4,73.0
12655,175.26,68.0
12656,187.96,78.9
12657,152.4,69.9
12658,175.26,64.0
12659,185.42,78.0
12660,172.72,67.1
12661,193.04,77.1
12662,154.94,72.1
12663,172.72,71.2
12664,182.88,78.9
12665,172.72,60.8
12666,170.18,64.9
12667,152.4,71.2
12668,187.96,86.2
12669,195.58,83.9
12670,152.4,78.9
12671,187.96,81.2
12672,182.88,73.9
12673,182.88,83.0
12674,187.96,77.1
12675,175.26,73.9
12676,187.96,76.2
12677,170.18,64.9
12678,182.88,81.2
12679,172.72,73.0
12680,175.26,67.1
12681,152.4,78.9
12682,154.94,73.9
12683,182.88,81.2
12684,175.26,74.8
12685,175.26,69.9
12686,154.94,71.2
12687,185.42,84.8
12688,170.18,64.9
12689,154.94,78.0
12690,175.26,67.1
12691,182.88,74.8
12692,185.42,78.9
12693,187.96,86.2
12694,154.94,73.9
12695,152.4,78.0
12696,182.88,73.0
12697,154.94,64.9
12698,154.94,78.9
12699,182.88,73.0
12700,152.4,69.9
12701,187.96,88.0
12702,152.4,76.2
12703,193.04,86.2
12704,175.26,73.0
12705,182.88,81.2
12706,185.42,79.8
12707,152.4,69.9
12708,185.42,78.9
12709,170.18,69.9
12710,185.42,88.9
12711,175.26,67.1
12712,170.18,72.1
12713,187.96,83.9
12714,172.72,64.0
12715,182.88,73.0
12716,152.4,69.9
12717,152.4,73.0
12718,152.4,64.0
12719,175.26,71.2
12720,185.42,74.8
12721,182.88,77.1
12722,182.88,69.9
12723,154.94,73.0
12724,154.94,74.8
12725,152.4,73.9
12726,185.42,77.1
12727,152.4,69.9
12728,193.04,94.8
12729,175.26,64.0
12730,154.94,83.9
12731,152.4,73.0
12732,182.88,74.8
12733,187.96,83.9
12734,187.96,83.0
12735,193.04,87.1
12736,190.5,91.2
12737,182.88,73.9
12738,175.26,68.9
12739,182.88,83.0
12740,187.96,79.8
12741,193.04,86.2
12742,185.42,76.2
12743,154.94,69.9
12744,152.4,73.9
12745,152.4,73.0
12746,190.5,89.8
12747,172.72,68.0
12748,152.4,77.1
12749,154.94,68.9
12750,162.56,63.0
12751,182.88,76.2
12752,154.94,78.0
12753,190.5,92.1
12754,172.72,72.1
12755,175.26,67.1
12756,182.88,79.8
12757,172.72,73.0
12758,193.04,88.0
12759,193.04,84.8
12760,187.96,82.1
12761,182.88,73.0
12762,185.42,78.9
12763,175.26,67.1
12764,152.4,71.2
12765,154.94,72.1
12766,170.18,68.0
12767,175.26,73.0
12768,152.4,77.1
12769,187.96,87.1
12770,185.42,77.1
12771,175.26,68.9
12772,193.04,89.8
12773,185.42,86.2
12774,193.04,84.8
12775,154.94,78.0
12776,167.64,69.9
12777,175.26,68.9
12778,185.42,83.0
12779,182.88,76.2
12780,190.5,88.9
12781,182.88,77.1
12782,154.94,73.9
12783,154.94,73.0
12784,175.26,72.1
12785,187.96,82.1
12786,187.96,68.0
12787,154.94,73.0
12788,152.4,68.0
12789,182.88,74.8
12790,182.88,78.0
12791,187.96,83.9
12792,152.4,71.2
12793,185.42,82.1
12794,172.72,73.9
12795,172.72,68.9
12796,170.18,62.1
12797,185.42,77.1
12798,187.96,76.2
12799,190.5,83.0
12800,170.18,72.1
12801,185.42,78.0
12802,172.72,69.9
12803,190.5,92.1
12804,154.94,64.0
12805,154.94,76.2
12806,152.4,72.1
12807,182.88,78.9
12808,187.96,74.8
12809,175.26,74.8
12810,154.94,79.8
12811,187.96,83.9
12812,185.42,78.0
12813,182.88,69.9
12814,154.94,86.2
12815,154.94,64.9
12816,152.4,72.1
12817,185.42,73.9
12818,152.4,73.9
12819,175.26,78.9
12820,154.94,78.0
12821,154.94,74.8
12822,193.04,91.2
12823,167.64,62.1
12824,190.5,84.8
12825,185.42,78.0
12826,154.94,73.9
12827,172.72,73.9
12828,187.96,87.1
12829,175.26,73.9
12830,175.26,69.9
12831,185.42,79.8
12832,185.42,79.8
12833,170.18,68.0
12834,193.04,78.0
12835,172.72,64.9
12836,172.72,71.2
12837,170.18,68.0
12838,175.26,69.9
12839,152.4,64.0
12840,154.94,63.0
12841,182.88,78.0
12842,175.26,69.9
12843,187.96,73.0
12844,182.88,74.8
12845,182.88,73.9
12846,182.88,74.8
12847,154.94,78.0
12848,182.88,78.0
12849,172.72,64.9
12850,172.72,72.1
12851,187.96,88.9
12852,182.88,74.8
12853,185.42,79.8
12854,187.96,78.9
12855,190.5,86.2
12856,185.42,84.8
12857,193.04,86.2
12858,185.42,81.2
12859,185.42,81.2
12860,154.94,69.9
12861,185.42,74.8
12862,152.4,78.9
12863,152.4,64.9
12864,182.88,78.0
12865,154.94,72.1
12866,167.64,68.0
12867,172.72,71.2
12868,172.72,69.9
12869,154.94,82.1
12870,154.94,77.1
12871,154.94,73.9
12872,154.94,73.9
12873,175.26,79.8
12874,152.4,73.0
12875,190.5,79.8
12876,154.94,73.0
12877,182.88,69.9
12878,152.4,76.2
12879,154.94,69.9
12880,182.88,78.9
12881,152.4,79.8
12882,154.94,74.8
12883,167.64,68.9
12884,190.5,81.2
12885,182.88,86.2
12886,152.4,68.9
12887,152.4,71.2
12888,152.4,76.2
12889,152.4,68.9
12890,185.42,73.0
12891,152.4,73.9
12892,154.94,74.8
12893,185.42,87.1
12894,152.4,73.9
12895,167.64,73.9
12896,172.72,74.8
12897,175.26,68.9
12898,154.94,69.9
12899,172.72,69.9
12900,167.64,77.1
12901,170.18,66.2
12902,182.88,78.0
12903,185.42,78.9
12904,154.94,78.9
12905,182.88,71.2
12906,154.94,69.9
12907,193.04,83.0
12908,175.26,69.9
12909,182.88,78.0
12910,182.88,69.9
12911,152.4,72.1
12912,175.26,73.0
12913,152.4,63.0
12914,154.94,73.9
12915,152.4,76.2
12916,152.4,78.0
12917,187.96,79.8
12918,185.42,77.1
12919,172.72,67.1
12920,172.72,73.0
12921,187.96,77.1
12922,175.26,68.0
12923,175.26,71.2
12924,187.96,84.8
12925,182.88,74.8
12926,152.4,76.2
12927,187.96,76.2
12928,185.42,78.9
12929,182.88,72.1
12930,185.42,76.2
12931,187.96,72.1
12932,152.4,67.1
12933,193.04,88.0
12934,172.72,64.9
12935,172.72,68.0
12936,193.04,83.0
12937,185.42,83.9
12938,182.88,69.9
12939,190.5,79.8
12940,182.88,74.8
12941,154.94,74.8
12942,154.94,71.2
12943,172.72,69.9
12944,152.4,74.8
12945,154.94,76.2
12946,172.72,68.9
12947,152.4,77.1
12948,152.4,68.0
12949,165.1,67.1
12950,185.42,78.9
12951,175.26,67.1
12952,182.88,76.2
12953,172.72,59.9
12954,152.4,78.0
12955,182.88,68.9
12956,175.26,72.1
12957,182.88,78.0
12958,182.88,77.1
12959,154.94,73.0
12960,167.64,68.9
12961,198.12,84.8
12962,182.88,74.8
12963,185.42,74.8
12964,175.26,59.9
12965,190.5,82.1
12966,170.18,64.0
12967,182.88,83.9
12968,152.4,71.2
12969,152.4,74.8
12970,182.88,88.9
12971,195.58,91.2
12972,190.5,74.8
12973,185.42,72.1
12974,167.64,63.0
12975,152.4,67.1
12976,190.5,79.8
12977,190.5,88.0
12978,187.96,79.8
12979,172.72,68.9
12980,190.5,82.1
12981,152.4,74.8
12982,172.72,68.9
12983,185.42,78.0
12984,172.72,68.0
12985,152.4,73.0
12986,152.4,72.1
12987,182.88,69.9
12988,187.96,76.2
12989,185.42,73.0
12990,187.96,78.9
12991,182.88,74.8
12992,185.42,81.2
12993,152.4,68.9
